id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
22008442,Warm and Friendly Atmosphere,160444821,Sue,,Corstorphine South,55.9331,-3.28002,Private room,42,1,162,2022-09-24,1.99,1,271,0,
22011721,Private Cozy Room in Edinburgh,105290948,Ana,,The Calders,55.92068,-3.292,Private room,,30,9,2023-03-24,0.11,16,4,0,
22016823,Private Cozy Single Bedroom in Edinburgh,105290948,Ana,,The Calders,55.91986,-3.29362,Private room,25,30,18,2024-08-18,0.22,16,16,5,
22062829,Luxury 2 bed apartment - perfect central location,161154675,Jay,,New Town West,55.95535,-3.20674,Entire home/apt,247,5,115,2024-08-27,1.41,1,35,26,
22080191,"Bright, Modern Arthurs Seat Apartment - Sleeps 4",161289682,Anna,,Meadowbank and Abbeyhill North,55.95576,-3.15535,Entire home/apt,203,2,132,2024-09-08,1.68,1,4,33,
22096190,Explore Historic Old Town from an Elegant Apartment,155807744,Lily,,"Old Town, Princes Street and Leith Street",55.95013,-3.19299,Entire home/apt,167,1,481,2024-08-25,5.84,3,145,50,EH-70327-F
22104291,Luxury City Centre Apartment with free parking,56320999,Glenda,,Abbeyhill,55.954822,-3.170384,Entire home/apt,120,1,224,2024-09-10,2.75,1,342,65,100645658001
22122703,Cosy double bedroom free parking near airport,107269913,Alison,,Muirhouse,55.97412,-3.25747,Private room,57,1,93,2024-09-06,1.14,2,342,28,
22139590,Restalrig Apartment - Modern 2 bed flat,161704372,Lisa,,Restalrig (Loganlea) and Craigentinny West,55.96092,-3.14699,Entire home/apt,150,10,11,2023-08-28,0.14,1,89,0,
22147581,A unique split-level maindoor flat 3 double rooms,150636957,Conor,,South Leith,55.96533,-3.17199,Entire home/apt,329,3,35,2024-09-09,0.43,1,92,28,
22154893,2BD Home in Edinburgh New Town with Castle View,74257568,Hamid,,Broughton North and Powderhall,55.96551,-3.19705,Entire home/apt,250,4,30,2024-06-21,0.37,2,162,2,
22154904,3 bedroom flat in lovely Stockbridge area,138771049,Douglas,,Comely Bank,55.9568,-3.21959,Entire home/apt,175,200,1,2018-02-25,0.01,1,365,0,
22169723,Lovely quiet double room  ideal for Edin Airport.,62925588,Maggie,,"Ratho, Ingliston and Gogar",55.94961,-3.31543,Private room,95,1,208,2024-09-12,2.84,1,75,73,
22191491,Cosy place 10min walk from Old Town. Relaxing stay,162137785,Vi And Zibi,,Newington and Dalkeith Road,55.94278,-3.17693,Entire home/apt,89,2,179,2024-09-08,2.22,1,15,26,
22218631,Bright flat in super neighbourhood close to centre,3867803,Brian,,Merchiston and Greenhill,55.93627,-3.20774,Entire home/apt,144,2,236,2024-08-27,2.89,1,43,37,
22270950,Prime City Centre Location,162751778,Philip,,Tollcross,55.94576,-3.20433,Entire home/apt,144,3,606,2024-09-06,7.40,4,113,81,
22289450,Comfortable Flat on a Quiet Street,34085731,Robin,,Abbeyhill,55.95716,-3.16656,Entire home/apt,110,6,188,2024-07-24,2.30,3,60,24,
22305734,Fresh Clean Relaxing Double - Free street Parking,86376169,Catherine,,Boswall and Pilton,55.97383,-3.22241,Private room,71,2,277,2024-09-08,3.41,2,39,84,
22334145,Double Bedroom at The Bridge House,144151168,Berry,,Queensferry East,55.98918,-3.38704,Private room,,1,3,2023-05-27,0.04,4,0,0,
22341319,charm & character on historic Rose Street,163348928,David,,Deans Village,55.95227,-3.20051,Entire home/apt,194,2,255,2024-08-28,3.13,3,29,83,101002074754
22342647,Spacious 3BR home at the heart of city centre,37563463,Altido,,Tollcross,55.9471,-3.20612,Entire home/apt,195,2,172,2024-08-16,2.11,112,0,28,
22388981,A Spacious Double Room in Central Edinburgh,129924369,Gerry,,Easter Road and Hawkhill Avenue,55.96103,-3.17148,Private room,72,2,136,2024-08-23,1.67,3,36,21,
22418614,Castle View from every window,9956038,Lynne,,"Old Town, Princes Street and Leith Street",55.94655,-3.19972,Entire home/apt,170,3,333,2024-08-30,4.08,5,33,45,EH-70788-P
22459147,Leith Walk comfortable flat for 3 people,164599832,昆,,South Leith,55.96808,-3.17386,Private room,,1,33,2024-09-09,2.29,1,0,17,
22478625,"Private en-suite room, self check in (no contact)",93973579,Joe,,Blackhall,55.95873,-3.25512,Entire home/apt,109,1,729,2024-09-12,9.10,1,306,138,
22502394,Immaculate 3 Bed Apartment with Private Entrance,37219812,Ian,,"Inverleith, Goldenacre and Warriston",55.96843,-3.20655,Entire home/apt,513,2,117,2024-08-24,1.52,1,280,35,
22503332,Spacious 2  Bedroom Apartment + Double sofa bed,49180509,Peter,,Balgreen and Roseburn,55.94541931152344,-3.234405994415283,Entire home/apt,150,2,57,2024-09-08,0.74,2,8,5,
22532657,Cosy bright detached bungalow with patio & parking,74257568,Hamid,,"Gracemount, Southhouse and Burdiehouse",55.89968,-3.16288,Entire home/apt,150,2,19,2024-08-18,0.26,2,203,4,
22568352,Elegant 2 bed 2 shower flat Victorian charm,6200921,Eddie,,Tollcross,55.94645,-3.20447,Entire home/apt,321,3,141,2024-09-06,1.75,22,84,45,EH-69481-F
22626097,Luxurious 2BR home near Haymarket station,111408683,Greg And Jo,,Deans Village,55.94664,-3.21546,Entire home/apt,143,2,144,2024-08-20,1.84,6,307,29,
22653201,Luxury Morningside Apartment with Private Entrance,108332104,Lindsay,,Morningside,55.92847,-3.20628,Entire home/apt,171,1,294,2024-08-26,3.67,1,33,64,
22663083,Arthur St - Spacious 3BR House w parking in Leith,87762710,Denise,,Pilrig,55.96454,-3.17868,Entire home/apt,301,1,240,2024-09-03,3.02,33,94,51,EH-69490-P
22664351,"Beautiful Home In Stockbridge, Edinburgh",13601398,Joanne,,Stockbridge,55.95879,-3.21773,Entire home/apt,240,2,46,2024-09-08,0.58,1,348,23,
22681861,Bright and spacious flat overlooking the Meadows,112054056,Alix,,Tollcross,55.94226,-3.20272,Entire home/apt,321,3,23,2024-08-27,0.29,1,0,8,
22690541,Luxury Nests - Grassmarket,20233880,Jonathan,,"Old Town, Princes Street and Leith Street",55.94777330755734,-3.196173340406969,Entire home/apt,282,1,646,2024-08-21,8.19,13,64,93,
22699249,Cordiners - Castle view flat in Edinburgh centre,167330341,Peter,,Tollcross,55.946316,-3.200077,Entire home/apt,165,1,171,2024-09-11,2.14,2,93,47,EH-69225-P
22702314,"Spacious 1bed Apt, short walk from Princes st.",111408683,Greg And Jo,,Deans Village,55.94778,-3.21567,Entire home/apt,197,2,182,2024-08-30,2.33,6,334,29,
22790900,Double room in clermiston,168389398,Maria,,Clermiston and Drumbrae,55.95374,-3.28803,Private room,414,1,1,2018-01-31,0.01,1,90,0,
22841446,Colourful & Modern City Centre Flat - Licensed,4051935,Sara,,"Canongate, Southside and Dumbiedykes",55.944096,-3.183464,Entire home/apt,190,3,161,2024-08-30,2.17,1,59,45,EH-68784-F
22843748,Carlotta Guest House in Peaceful South Edinburgh,11532390,Victor & Aaron,,Liberton East,55.91134,-3.14447,Entire home/apt,102,2,582,2024-09-11,7.34,2,294,79,
22864900,Stylish  Apartment,142182685,MYB Apartments,,Western Harbour and Leith Docks,55.98533,-3.18937,Entire home/apt,217,1,5,2021-09-16,0.06,4,61,0,
22881979,⚡Unbeatable location for Castle and Old Town⚡,3017048,Audrey,,Tollcross,55.94711,-3.20708,Entire home/apt,209,2,273,2024-08-25,3.48,1,52,40,EH-67826-F
22895337,Private Guest Suite in Georgian Townhouse in City Centre,169458732,Emily,,New Town West,55.957698822021484,-3.204166889190674,Private room,130,2,329,2024-09-07,4.23,1,103,57,EH-69463-F
22899960,"Bright, stylish flat with beautiful views",169497083,Fiona,,Morningside,55.93059,-3.20443,Entire home/apt,120,3,90,2024-09-03,1.18,1,82,17,
22982488,"4 Bed, Grassmarket, Castle View apartment!",59200975,Jordan,,"Old Town, Princes Street and Leith Street",55.94802,-3.19152,Entire home/apt,350,3,98,2024-09-10,1.29,1,46,13,
22984158,"Leith, spacious, bright and quiet 2 bedroom flat",8930689,Fiona,,South Leith,55.96486,-3.16979,Entire home/apt,162,6,28,2024-08-27,1.08,1,198,20,EH-69903-F
23022057,Regal Art Filled Apartment with Secret Bedroom,89270887,David,,"Old Town, Princes Street and Leith Street",55.95047,-3.18806,Entire home/apt,194,3,307,2024-09-01,4.61,2,54,10,
23032556,"Queen Street, Flat 3",169692478,Jennifer,,New Town West,55.953678798117295,-3.1998631558772863,Entire home/apt,372,3,73,2024-09-07,0.93,4,91,35,
23034484,Castle Wynd North - Historic flat w Castle Views,87762710,Denise,,"Old Town, Princes Street and Leith Street",55.94855,-3.19618,Entire home/apt,185,1,371,2024-09-10,4.65,33,86,58,EH-70572-P
23039864,Royal Mile Apartment for Two,37563463,Altido,,"Old Town, Princes Street and Leith Street",55.9513,-3.18868,Entire home/apt,137,2,160,2024-07-10,2.09,112,281,17,EH-70442-F
23050436,2 Bedroom/2 Bath Suite in Heart of Edinburgh,169692478,Jennifer,,New Town West,55.955245121612,-3.199986736007627,Entire home/apt,264,3,110,2024-09-03,1.39,4,79,39,
23051893,Luxury 2 Bedroom/2 Bath Apartment in New Town,169692478,Jennifer,,"Old Town, Princes Street and Leith Street",55.95326,-3.19964,Entire home/apt,269,3,97,2024-09-11,1.26,4,89,39,
23058135,Cozy and Colourful City Centre Apartment,16750312,Ross,,Meadows and Southside,55.94289,-3.18193,Entire home/apt,180,4,137,2024-09-05,1.83,1,36,28,
23069660,Gorgeous 2-bedroom flat in Stockbridge,37563463,Altido,,Stockbridge,55.95758,-3.2133,Entire home/apt,260,3,47,2022-12-03,0.59,112,0,0,
23071618,Cosy double room in spacious flat next to Botanics,60269837,Carol,,"Inverleith, Goldenacre and Warriston",55.96708,-3.20381,Private room,,3,155,2024-08-27,1.96,2,3,28,
23089449,Log Fire Edinburgh City Centre Apartment,171475744,Martin,,Hillside and Calton Hill,55.95965,-3.18123,Entire home/apt,152,2,303,2024-09-03,4.02,1,116,81,EH-70952-P
23097413,"Stylish, Cosy Corner Apartment Near Royal Botanic Gardens",171568689,Ruth,,Comely Bank,55.95727,-3.21623,Entire home/apt,150,2,340,2024-09-09,4.39,1,63,75,
23111726,"City centre let, fantastic location",9191354,Kate,,New Town West,55.95353,-3.20049,Entire home/apt,486,4,32,2024-08-26,0.43,1,19,9,
23121466,Spacious & Contemporary Apartment in Heart of City,15566095,Scott,,Deans Village,55.95379,-3.20075,Entire home/apt,293,2,418,2024-08-28,5.31,4,13,94,
23127505,Charismatic and delightful apartment,50299257,Calum,,Pilrig,55.96345,-3.17893,Entire home/apt,120,3,275,2024-08-28,3.43,5,262,53,
23201120,Magnificent Apartment with Edinburgh Castle Views,15566095,Scott,,"Old Town, Princes Street and Leith Street",55.95162,-3.19901,Entire home/apt,286,2,420,2024-08-30,5.33,4,12,95,
23212400,Quiet canalside en-suite double/triple room,5158039,Laura,,Craiglockhart,55.9246,-3.2361,Private room,90,2,73,2024-09-09,0.94,1,49,7,EH-79800-P
23292765,Canalside retreat - City Centre,173414495,Malcolm,,Tollcross,55.94302,-3.20478,Entire home/apt,204,3,208,2024-09-08,2.66,1,164,29,
23348605,3 Bedroom Waterfront Apartment with Stunning Views,173955601,Tony,,Western Harbour and Leith Docks,55.98635,-3.18799,Entire home/apt,345,2,55,2024-07-06,0.72,1,33,15,
23408067,Unique Edinburgh Flat.Luxury & Comfort In The City,11666658,Lizzie,,"Old Town, Princes Street and Leith Street",55.95732,-3.18813,Entire home/apt,636,2,160,2024-09-11,2.09,3,242,50,
23472834,"Jeffrey Street (Flat 1), Royal Mile, Old Town",4048288,Martin,,"Old Town, Princes Street and Leith Street",55.95094,-3.18412,Entire home/apt,121,4,86,2024-09-03,1.10,9,27,32,EH-68995-P
23483884,Central bright 2 bedroom in New Town,174968488,Maria,,Canonmills and New Town North,55.96031,-3.19716,Entire home/apt,214,2,43,2020-10-03,0.55,1,71,0,
23491821,LuxApartment - Port Of Leith- Free Parking,175411814,Surjeet Singh,,Western Harbour and Leith Docks,55.97932,-3.18177,Entire home/apt,305,2,136,2024-09-08,1.73,1,131,20,
23503977,Gorgeous City Centre Flat - Off George Street,69379254,Amanda,,New Town West,55.95389,-3.20003,Entire home/apt,195,3,324,2024-09-07,4.14,1,53,48,
23522248,"3 Bed Flat set in trendy Bruntsfield, Edinburgh",175702349,Eve,,Merchiston and Greenhill,55.93645,-3.20738,Entire home/apt,,3,22,2022-08-18,0.28,1,0,0,
23544454,Discover Edinburgh's Royal Mile from an Old Town Apartment,175902939,Tim,,"Old Town, Princes Street and Leith Street",55.94940185546875,-3.1827359199523926,Entire home/apt,228,2,302,2024-09-11,3.88,1,232,79,
23585799,Bright and spacious 2 bed flat on The Shore,18399352,Christy,,Great Junction Street,55.97323,-3.16972,Entire home/apt,,2,11,2024-09-08,0.15,1,9,8,
23600993,"The Wee Highland Coo, Grassmarket",53950239,Gavin,,"Old Town, Princes Street and Leith Street",55.94729,-3.20038,Entire home/apt,205,1,117,2024-02-20,1.51,2,47,5,EH-69226-P
23606640,Seaside studio flat,7023249,Dave And Gica,,Portobello,55.9545,-3.11293,Entire home/apt,115,3,58,2024-09-06,0.76,1,46,6,
23624969,King's Road - Seaside Retreat 15 Minutes to Centre,60190971,Evergreen,,Portobello,55.95806,-3.12164,Entire home/apt,107,1,216,2024-06-30,2.72,24,92,29,
23638606,Bruntsfield Bothy- Central Apt in Historic Building,125401023,Claire,,Bruntsfield,55.93899,-3.20799,Entire home/apt,116,2,249,2024-08-29,3.27,1,25,56,
23655287,Lovely One Bedroom Flat close to the Shore,72659980,Simeon,,Bonnington,55.97237,-3.18483,Entire home/apt,105,2,153,2024-09-01,2.00,1,120,33,101002142956
23667831,Stunning 2 Bedroom Flat Near Royal Mile,177213720,Kyle,,Abbeyhill,55.9557,-3.16635,Entire home/apt,193,3,238,2024-08-26,3.82,1,29,43,
23676997,Cosy flat in the heart of Edinburgh,37563463,Altido,,"Canongate, Southside and Dumbiedykes",55.95208,-3.18085,Entire home/apt,177,2,144,2024-09-03,1.82,112,4,24,EH-68466-F
23719603,BOUTIQUE AND CHIC CITY CENTRE APARTMENT ...,17829372,Millie,,Meadows and Southside,55.94414,-3.19975,Entire home/apt,135,3,232,2024-08-31,2.96,1,218,66,
23727234,Entire City centre apartment in old town Edinburgh,79608317,Anne Marie,,Tollcross,55.94622,-3.20322,Entire home/apt,114,1,275,2024-09-11,3.63,3,142,69,
23727925,Luxurious well located town house with parking .,37660587,Douglas,,Liberton West and Braid Hills,55.91807,-3.16664,Entire home/apt,213,3,58,2024-09-09,0.78,1,78,17,
23776124,Familievennlig leilighet,48606796,Lars,,Morningside and Craighouse,55.92185,-3.22281,Entire home/apt,99,3,97,2024-07-17,1.24,1,78,25,101002082634
23805867,3 Bedroom Duplex Apartment -  Edinburgh w/ Parking,178589340,Margaret,,Meadowbank and Abbeyhill North,55.95772,-3.16853,Entire home/apt,344,2,262,2024-08-26,3.33,1,85,48,
23820969,Exceptional home only 2 miles from city centre.,67760871,Barbara,,Northfield and Piershill,55.95088195800781,-3.1404459476470947,Entire home/apt,50,2,159,2024-09-11,2.03,1,16,28,
23821622,Bright flat in the heart of Leith,7371153,Claire,,Leith (Albert Street),55.96284,-3.17425,Entire home/apt,,2,211,2024-08-24,2.77,1,1,60,
23840945,Charming apartment in historic Old Town Edinburgh,179020633,Tony,,"Old Town, Princes Street and Leith Street",55.94909,-3.18517,Entire home/apt,186,2,124,2024-09-08,1.61,1,202,22,
23849502,Charming City Centre Cottage with Lush Garden,179093108,Clive,,New Town West,55.95809,-3.20499,Entire home/apt,307,2,117,2024-09-01,1.50,1,16,19,
23851979,Montgomery - Light and airy one bed close to city.,87762710,Denise,,Hillside and Calton Hill,55.9593201,-3.1820221,Entire home/apt,201,1,190,2024-09-04,2.51,33,74,56,EH-70220-P
23853102,Cosy Double Room in Traditional Flat,72276587,Heather,,Deans Village,55.94439,-3.23419,Private room,100,2,78,2024-08-25,1.02,1,166,8,
23879670,Immaculate and cosy modern flat to come to home to,165676635,Sanj,,Leith (Albert Street),55.96174,-3.17273,Entire home/apt,60,2,36,2019-09-27,0.47,1,1,0,
23880134,"Self-contained, Bright, Quiet Private Cottage,",123253521,Jennifer,,Queensferry East,55.98901,-3.39633,Entire home/apt,120,3,121,2024-09-06,1.55,1,68,20,
23920281,"Newbuild - 3 bedrooms, 2 baths,5 mins from airport",21007067,Manoj,,South Gyle,55.93368,-3.30111,Entire home/apt,211,1,73,2024-07-13,0.93,2,112,7,
23924773,Live the Hip Life in Trendy Leith in a Musician's Home,20594911,Paul,,South Leith,55.96661,-3.16974,Entire home/apt,315,2,567,2024-08-26,7.21,1,79,88,
23927248,Kingsize room in spacious central flat by Botanics,60269837,Carol,,"Inverleith, Goldenacre and Warriston",55.96658,-3.20256,Private room,93,3,130,2024-08-24,1.73,2,7,23,
23937185,Edinburgh Church Apartments - 1 Bedroom Duplex,1449458,Natalie,,Dalry and Fountainbridge,55.94311,-3.21785,Entire home/apt,117,1,8,2024-06-28,0.14,4,297,7,
23957155,Luxury 3 Bedroom Flat in the heart of Edinburgh,169692478,Jennifer,,Deans Village,55.95379170033768,-3.201398161329554,Entire home/apt,403,3,97,2024-08-25,1.26,4,80,25,
24016220,1 Bedroom Flat close to the city centre,170560906,Lucy,,Polwarth,55.93697,-3.22179,Entire home/apt,100,3,216,2024-08-27,2.82,1,295,28,EH-71145-F
24018844,"Rm1 Large bedroom, sleeps 4. 15mins from centre",19446059,Paul,,Pilrig,55.96366,-3.17958,Private room,60,2,319,2024-08-25,4.54,5,31,89,
24045810,"Bright double room & bathroom 
inwell located flat",49400418,Hannah,,Great Junction Street,55.97107,-3.17009,Private room,67,1,182,2023-09-25,2.36,1,14,4,
24050204,Lovely spacious flat close  to City Centre,181039630,Jack'Lyn,,South Leith,55.96564,-3.17246,Entire home/apt,,364,125,2024-08-29,1.60,1,0,10,
24050843,Warm bright apartment in Trinity.,1298138,James,,Trinity East and The Dudleys,55.97749,-3.19451,Entire home/apt,,5,30,2024-09-06,0.40,1,0,13,
24073397,Royal Mile E’burgh Castle 2 bedroom 2 bathroom,11294137,Paul,,"Old Town, Princes Street and Leith Street",55.94974,-3.19515,Entire home/apt,413,3,216,2024-08-25,2.89,7,312,46,
24221310,"Modern chic apartment, lift access & free parking",70150193,George,,Broughton South,55.96691,-3.18757,Entire home/apt,177,2,340,2024-09-11,4.34,7,84,78,
24229024,Traditional Boutique Apartment off Leith Walk,80919177,Connor,,Easter Road and Hawkhill Avenue,55.9641,-3.17389,Entire home/apt,144,3,151,2024-09-07,2.60,1,37,46,
24246295,Spacious Brewers Cottage & Garden on the Meadows,224444157,Sue And Grant,,Meadows and Southside,55.94244,-3.18474,Entire home/apt,156,3,361,2024-09-10,4.66,17,49,72,EH-68479-P
24281337,Master Bedroom with Ensuite by the Water of Leith,183142763,David,,The Shore and Constitution Street,55.978248596191406,-3.1687800884246826,Private room,61,1,379,2024-09-06,4.89,1,25,86,
24303156,Quiet king size room with private shower room,101731795,Mike,,"Blackford, West Mains and Mayfield Road",55.92866,-3.16954,Private room,65,2,341,2024-09-03,4.39,8,30,50,EH-67739-F
24351865,Stunning retreat with modern features,140703713,Denise,,Craiglockhart,55.92538,-3.24419,Entire home/apt,160,5,31,2024-09-08,0.45,1,9,11,
24367721,Luxury Edinburgh Townhouse,183893324,Kirsty,,Canonmills and New Town North,55.95882,-3.2005,Entire home/apt,1000,1,2,2024-08-07,1.11,1,252,2,
24384250,Charming Old Town central retreat,184042735,John,,"Old Town, Princes Street and Leith Street",55.94729,-3.19203,Entire home/apt,135,4,327,2024-09-09,4.32,1,32,52,
24402178,"City oasis with parks, hills and coastal walks.",5746097,"Alison, John & Fiona",,Marchmont East and Sciennes,55.93832,-3.19391,Entire home/apt,95,4,181,2024-02-12,2.33,1,70,2,
24450818,⭐amazing apartments - Cables Wynd - free parking⭐,89866174,David,,Great Junction Street,55.97349,-3.17518,Entire home/apt,188,5,90,2024-09-03,1.16,12,12,20,
24469283,"Lovely modern, large, apartment
Free parking",104691440,Andy,,Bonnington,55.96947,-3.18484,Entire home/apt,,3,264,2024-08-23,3.41,1,0,28,EH-69072-F
24497834,amazing apartments: Hopetoun Street - free parking,89866174,David,,Broughton South,55.96283,-3.18567,Entire home/apt,188,5,42,2024-08-31,0.55,12,27,10,
24508672,Fantastic city centre New Town flat,179360727,Michelle,,New Town East and Gayfield,55.95978,-3.18784,Entire home/apt,211,3,233,2024-08-24,3.10,1,149,30,
